Jenis_Konflik,Mediasi,Final_Deskripsi_Summary
Konflik Elite Politik,Tidak Ada,"Ketua Umum (Ketum) Partai Persatuan Pembangunan (PPP) Suryadharma Ali (SDA) meminta maaf atas konflik internal yang melanda partainya belakangan ini. SDA menegaskan apa yang terjadi di dalam partai berbasis massa Islam itu merupakan dinamika internal. """
Konflik Elite Politik,Musyawarah,ada hakikatnya partai politik memiliki peranan yang cukup penting dalam menjalankan tugas pokok dan fungsi dalam sistem demokrasi yang dianut di Indonesia. Salah satu hal yang dapat menyebabkan fungsi suatu partai politik tidak optimal adalah adanya persoalan yang menimpa internal partai tersebut yaitu Faksionalisme.
Konflik Elite Politik,Musyawarah,Staf Khusus Menteri Sekretaris Negara Faldo Maldini menanggapi dugaan adanya intervensi Istana dalam konflik di tubuh Partai Persatuan Pembangunan (PPP). Menurutnya para kader ingin menyelamatkan partai dari berbagai polemik ketua umum sebelumnya uharso Monoarfa yang sudah meluas.
Konflik Elite Politik,Tidak Ada,Pada era reformasi ini partai politik mengalami konflik internal. Kecenderungan yang muncul partai-partai politik terlibat dalam konflik internal sebagian memunculkan perpecahan yang berujung pada lahirnya partai-partai baru dan sebagian lagi melahirkan kepengurusan ganda.
Konflik Kepengurusan Partai,Musyawarah,DPW PPP DI Yogyakarta mengaku prihatin dengan kondisi dualisme kepemimpinan parpol itu di tingkat pusat yang kembali terjadi. Sementara DPW PPP DIY klaim Yazid masih bersikap satu visi dan misi menyongsong Pemilu 2024.
Konflik Kepengurusan Partai,Musyawarah,Sekretaris Jenderal Partai Persatuan Pembangunan (PPP) Arsul Sani memastikan tak ada dualisme di dalam PPP meski Suharso Monoarfa dilengserkan dari jabatannya sebagai ketua umum (ketum). Hasilnya mereka mengeluarkan Pendapat Mahkamah Partai untuk memberhentikan Suharso dari jabatan ketum PPP.
Konflik Elite Politik,Tidak Ada,"Ketua Umum PPP Suharso Monoarfa meminta semua pihak tidak membawa nama Presiden Joko Widodo (Jokowi) menyikapi konflik internal di parpol berlambang Ka'bah itu. Dia mewanti-wanti kepada pihak yang enggan mengikuti AD/ART PPP dan susah untuk berkonsolidasi untuk keluar dari partai. """
Konflik Elite Politik,Tidak Ada,Kisruh di tubuh Partai Persatuan Pembangunan berlanjut. Kepada para anggota legislatif yang hadir Suharso menegaskan bawah ia masih Ketua Umum PPP.
Konflik Elite Politik,Musyawarah,"DPP PPP versi Muktamar Jakarta mengecam pernyataan dari luar partai yang ikut campur dalam upaya islah yang selama ini sedang diupayakan partai berlambang ka'bah itu. Untuk itu menurut Gozali Permusi tidak berkompeten menanggapi islah dan gugatan terhadap pemerintah mengenai dugaan adanya ikut campur pemerintah dalam konflik PPP. """
Konflik Elite Politik,Keputusan Pimpinan,"Wakil Ketua Umum PPP Amir Uskara mengungkap sejumlah elite PPP langsung menemui Suharso Monoarfa setelah Mukernas yang memberhentikan Menteri Perencanaan Pembangunan Nasional (PPN)/Bappenas itu. Dalam rapat Mahkamah partai yang digelar di Bogor pada 2-3 September menyepakati usulan memberhentikan Suharso sebagai ketum PPP. """
Konflik Elite Politik,Tidak Ada,Direktur Eksekutif Voxpol Center Research and Consulting Pangi Syarwi Chaniago mengatakan dinamika internal yang terjadi di kepengurusan Partai Persatuan Pembangunan (PPP) dinilai akan mempengaruhi elektabilitas PPP di Pemilu 2024. Namun demikian Pangi menilai PPP beruntung lantaran konflik terjadi jauh sebelum pemilu.
Konflik Elite Politik,Tidak Ada,Front Kader Penyelamat PPP Tuntut Suharso Monoarfa Mundur dari Ketum Ratusan massa Front Kader Penyelamat Partai Persatuan Pembangunan melakukan aksi demo di depan gedung DPP Partai Persatuan Pembangunan (PPP) Jakarta Rabu 29 Juni 2022. Dalam aksinya massa meminta Suharso untuk mundur dari jabatannya sebagai Ketua Umun PPP.
Konflik Kepengurusan Partai,Musyawarah,Partai Persatuan Pembangunan (PPP) merupakan fusi dari keempat Partai Islam yang ikut serta pada Pemilu 1971 untuk menyederhanakan sistem kepartaian menjelang Pemilu 1977. Namun pada 17 Juni 2017 Mahkamah Agung (MA) mengabulkan gugatan Peninjauan Kembali (PK) yang diajukan kubu Romahurmuziy melalui putusan PK No.
Konflik Elite Politik,Musyawarah,Pelaksana Tugas (Plt) Ketua Umum Partai Persatuan Pembangunan (PPP) Muhamad Mardiono membantah isu campur tangan istana dalam konflik internal PPP. Mukernas PPP pun menunjuk Muhamad Mardiono untuk menduduki kursi ketua umum sementara waktu.
Konflik Elite Politik,Tidak Ada,Presiden RI Joko Widodo tak mau ikut campur dengan pemecatan salah satu menterinya Suharso Monoarfa sebagai Ketua Umum Partai Persatuan Pembangunan (PPP). Kan itu urusan internal PPP ujar Jokowi saat ditanya apakah pergantian kursi Ketua Umum PPP dari Suharso Monoarfa kepada Muhammad Mardiono akan berdampak pada posisi Suharso di Kabinet Indonesia Maju.
Konflik Elite Politik,Tidak Ada,Plt Ketua Umum PPP Muhammad Mardiono saat hadir di Mukerwil II yang digelar di Tangerang Banten Jumat (9/9). Adapun dasar hukum terselenggaranya Mukerwil II ada beberapa salah satunya adalah amanah AD/ART PPP. (
Konflik Elite Politik,Musyawarah,Partai Persatuan Pembangunan kembali dilanda kisruh internal. Saya mengaku itu sebuah kesalahan saya memohon maaf dan meminta untuk dibukakan pintu maaf seluas-luasnya kata Suharso di acara Sekolah Politik PPP di Bogor 19 Agustus 2022.
Konflik Kepengurusan Partai,Musyawarah,"Partai Persatuan dan Pembangunan (PPP) versi Muktamar Jakarta angkat bicara soal rencana Romahurmuziy yang akan menggelar muktamar islah atau perdamaian di Asrama Haji Pondok Gede Jakarta Timur pada 8 April 2016 nanti. Namun Ketua Umum PPP Muktamar Jakarta Djan Faridz mempertanyakan keinginan Jokowi mendamaikan 2 kubu PPP yang beseteru. """
Konflik Elite Politik,Keputusan Pimpinan,Partai Persatuan Pembangunan (PPP) kembali dilanda prahara. Tiga Majelis PPP telah melayangkan surat kepada Suharso untuk mengundurkan diri.
Konflik Elite Politik,Tidak Ada,"Direktur Eksekutif Voxpol Center Research and Consulting Pangi Syarwi Chaniago menilai konflik internal yang tengah memanas di Partai Persatuan Pembangunan (PPP) tidak akan mempengaruhi soliditas Koalisi Indonesia Bersatu (KIB). Sebelumnya Wakil Ketua Umum Partai Amanat Nasional (PAN) Viva Yoga Mauladi berharap dinamika yang terjadi di internal PPP tak pengaruhi KIB. """
Konflik Elite Politik,Tidak Ada,Fakta-fakta Suharso Monoarfa Diberhentikan sebagai Ketua Umum PPP Wakil Ketua Umum PPP Arsul Sani saat memberikan keterangan pers terkait pemberhentian Ketua Umum PPP Suharso Monoarfa di Nusantara 3 Kompleks Parlemen Senayan Jakarta Senin 5 September 2022. Arsul Sani mengatakan bahwa pemberhentian Suharso Monoarfa dari Ketua Umum DPP PPP merupakan bentuk dari reorganisasi partai.
Konflik Elite Politik,Musyawarah,Suharso Monoarfa menyatakan dirinya masih menjabat sebagai Ketua Umum Partai Persatuan Pembangunan (PPP). Sementara itu Wakil Ketua Umum PPP Arsul Sani menyebut usulan pemberhentian Suharso telah disepakati 30 dari total 34 Dewan Perwakilan Wilayah (DPW) PPP dalam Mukernas.
Konflik Elite Politik,Musyawarah,Posisi Ketua Umum Partai Persatuan Pembangunan (PPP) Suharso Monoarfa digantikan sementara oleh Muhammad Mardiono. Sementara itu Ketua Majelis Syariah PPP Mustofa Aqil Siradj mengatakan keputusan itu diambil atas usulan berbagai pihak.
Konflik Elite Politik,Keputusan Pimpinan,Plt Ketua Umum PPP Muhammad Mardiono saat hadir di Mukerwil II yang digelar di Tangerang Banten Jumat (9/9). Apalagi Suharso Monoarfa diketahui telah melanggar membuat gaduh partai dan mengusik keberadaan para kiai dengan pernyataan amplop kiai.
Konflik Elite Politik,Musyawarah,Konflik Internal Perburuk Masa Depan PPP SEKRETARIAT PRESIDEN Menteri Perencanaan Pembangunan Nasional/Kepala Badan Perencanaan Pembangunan Nasional Suharso Monoarfa menyampaikan keterangan seusai rapat terbatas membahas reformasi sistem perlindungan sosial Selasa (5/1/2021) di Kantor Presiden Jakarta. Tindakan dan ucapan Suharso yang memantik respons negatif publik menjadi alasan permintaan pengunduran diri.
Konflik Elite Politik,Musyawarah,"Konflik internal Partai Persatuan Pembangunan (PPP) membuat gerah sejumlah tokoh senior partai ini. Menurut dia jika ada yang ingin menjadi ketua DPP (Dewan Pimpinan Pusat) atau jadi pengurus harus melewati muktamar lebih dahulu. """
Konflik Elite Politik,Musyawarah,Workshop DPRD PPP Ricuh Waketum: Kader Gerah Kisruh Internal. Kader PPP menyayangkan acara tidak dibuka oleh Muhammad Mardiono yang kini menjabat sebagai pelaksana tugas ketua umum.
Konflik Elite Politik,Musyawarah,Suharso Monoarfa Tegaskan Masih Ketua Umum PPP Suharso mengatakan Mukernas yang memutuskan memberhentikannya melanggar AD/ART PPP. Iya betul (ditunjuk sebagai Plt ketum PPP) itu melalui proses rapat harian DPP kemudian dilanjutkan musyawarah kerja nasional.
Konflik Elite Politik,Tidak Ada,Konflik Internal PPP Lagi Apa Saja Kejanggalan Pencopotan Suharso Manoarfa? Apa dan bagaimana pandangan mereka tentang partai kabah yang terpecah belah ini?
Konflik Elite Politik,Keputusan Pimpinan,Jokowi Respons Pemberhentian Suharso: Itu Urusan Internal PPP Jakarta CNN Indonesia. - Presiden RI Joko Widodo (Jokowi) menegaskan dinamika yang terjadi di PPP merupakan urusan internal partai berlambang Kakbah itu.
Konflik Elite Politik,Tidak Ada,Buntut 'Amplop Kiai' Santri Nusantara Laporkan Ketum PPP ke Polda Jateng. Wiyono) SEMARANG  Gelombang protes terkait pernyataan Ketua Umum (Ketum) PPP Suharso Manoarfa soal amplop kiai merambah ke Jawa Tengah (Jateng).
Konflik Elite Politik,Musyawarah,Analisis Danis Soal Kondisi KIB Setelah Terjadi Konflik di Internal PPP Kamis 15 September 2022  08:48 WIB Pimpinan parpol yang tergabung dalam Koalisi Indonesia Bersatu (KIB) yaitu Ketua Umum Partai Golkar Airlangga Hartarto (tengah) Ketua Umum PAN Zulkifli Hasan (kiri) dan Ketua Umum PPP Suharso Monoarfa beberapa waktu lalu. Apa yang terjadi di PPP bentuk dari dinamika internal PPP menuju Pemilu 2024 kata pria yang juga menjabat sebagai Direktur Indodata ini.
Konflik Kepengurusan Partai,Keputusan Pimpinan,SK Kepengurusan PPP Diproses Cepat Konflik Internal Diduga Sudah Selesai di Mahkamah Partai JAKARTA. Isi SK tersebut menyatakan mengakui Muhamad Mardiono sebagai Pelaksana Tugas (Plt) Ketua Umum PPP menggantikan Suharso Monoarfa.
Konflik Elite Politik,Musyawarah,"Tetap Buka Pintu Islah Romahurmuziy Tunggu Djan Faridz Bergabung Nusa Dua. Sehubungan dengan belum bergabungnya Djan Faridz ke dalam kepengurusan PPP yang baru dia menilai mantan seterunya tersebut masih membutuhkan waktu dan akan tetap membuka pintu islah. """
Konflik Elite Politik,Musyawarah,"Tetap Buka Pintu Islah Romahurmuziy Tunggu Djan Faridz Bergabung Nusa Dua. Sehubungan dengan belum bergabungnya Djan Faridz ke dalam kepengurusan PPP yang baru dia menilai mantan seterunya tersebut masih membutuhkan waktu dan akan tetap membuka pintu islah. """
Konflik Elite Politik,Musyawarah,DPP PPP Sebut Mukernas Menyimpang dari AD/ART Suharso dinilai tidak bisa dicopot seenaknya sebagai ketum PPP. Kita tahu PPP menghadapi agenda-agenda pemilu yang kurang dari 500 hari ini memerlukan fokus dari seluruh lapisan kader dari ketua umum sampai akar rumput.
Konflik Elite Politik,Musyawarah,"Kisruh PPP Kubu Djan Faridz Pertanyakan Siapa yang Melecehkan MA Senin 14 Agustus 2017  16:10 WIB Ketua Umum PPP Djan Faridz. Kita ke pengadilan ini meminta pengadilan untuk memerintahkan Menkumham melaksanakan keputusan Mahkamah Agung secara sempurna dan benar"" kata Djan Faridz."
Konflik Elite Politik,Musyawarah,Imbas Konflik Internal Suara PPP Diprediksi Jeblok pada Pemilu 2024 JAKARTA. Sebagaimana diketahui Suharso Monoarfa dipecat dari Ketua Umum PPP melalui forum Musyawarah Kerja Nasional (Mukernas) yang digelar pada Minggu (4/9/2022).
Konflik Elite Politik,Musyawarah,Konflik PPP dan Maraknya Dualisme Parpol di Era Jokowi Jakarta CNN Indonesia. - Tudingan kudeta itu pun berujung pada pelaksanaan Kongres Luar Biasa (KLB) di Deli Serdang Sumatera Utara pada 5 Maret 2021.
Konflik Elite Politik,Musyawarah,Suharso Monoarfa Diganti Mukernas Tunjuk Muhammad Mardiono Jadi Plt Ketum PPP. ANTARA/HO-Humas Mukernas) JAKARTA  Posisi Ketua Umum Partai Persatuan Pembangunan (PPP) Suharso Monoarfa digantikan sementara oleh Muhammad Mardiono.
Konflik Elite Politik,Tidak Ada,Cak Abror Rabu 07 September 2022  20:14 WIB Suharso Monoarfa. Gegara isu amplop Suharso Monoarfa didongkel dari posisinya sebagai ketua umum Partai Persatuan Pembangunan (PPP).
Konflik Elite Politik,Musyawarah,Segmen 2: Konflik PPP hingga Pemindahan Tahanan Mapolda Sulselbar Jakarta. Setelah saling klaim sebagai kepengurusan yang sah kubu Djan Faridz kembali berdemo di depan kantor Kemenkumham.
Konflik Elite Politik,Musyawarah,uharso Monoarfa: Saya Masih Ketum PPP Ketua Umum PPP Suharso Monoarfa. Suharso menegaskan tidak ingin ada konflik di PPP jelang Pemilu 2024.
Konflik Elite Politik,Keputusan Pimpinan,Pengamat Duga Finansial Jadi Faktor Penyebab Pergantian Ketum PPP PPP diharap berkaca pada konflik yang ada pada Partai Hanura. Bisa jadi seperti itu banyak faktor dalam konteks pemilu 2024 finansial memang menjadi penting.
Konflik Elite Politik,Jalur Hukum,Djan Faridz Minta Pengadilan Perintahkan Menkumham Eksekusi Putusan MA Minggu 13 Agustus 2017  02:03 WIB Djan Faridz. Jadi lanjut Humphrey Menkumham wajib memberikan pengesahan kepada kepengurusan PPP Djan karena telah ada dasar hukum yang kuat dari putusan PK nomor 79 tersebut.
Konflik Elite Politik,Keputusan Pimpinan,Gelanggang Menggoyang Suharso Monoarfa dari Kursi Ketum PPP Jakarta CNN Indonesia. - Arsul mengungkap dorongan untuk konsolidasi partai menjadi alasan kuat pencopotan Suharso dari kursi Ketua Umum PPP.
Konflik Elite Politik,Keputusan Pimpinan,Suharso Monoarfa Dilengserkan dari Jabatan Ketum PPP. Permintaan tersebut buntut dari pidato Suharso dalam forum pendidikan anti korupsi yang diselenggarakan Komisi Pemberantasan Korupsi (KPK) pada 15 Agustus 2022.
Konflik Elite Politik,Keputusan Pimpinan,"Selawat dan Takbir Terdengar Suharso Lalu Menyatakan Masih Ketum PPP Selasa 06 September 2022  13:55 WIB Suharso Monoarfa berada di panggung lokasi Bimtek anggota DPRD Fraksi PPP se-Indonesia yang digelar di Hotel Redtop Jakarta Senin (5/9). Suharso dalam video yang beredar mengawali pernyataan di panggung Bimtek DPRD Fraksi PPP se-Indonesia dengan mengaku sebagai ketum partai yang terbentuk pada 1973 itu. """
Konflik Elite Politik,Keputusan Pimpinan,Seruan Damai dalam Konflik Internal PPP dan Pencopotan Kubu Suharso di DPR JAKARTA. Wakil Ketua Umum PPP Arsul Sani menceritakan Suharso dicopot atas keputusan Musyawarah Kerja Nasional (Mukernas) PPP di Banten Minggu (4/9/2022).
Konflik Elite Politik,Tidak Ada,"Politikus PPP di DPR Desak Kepolisian Usut Tuntas Kematian Didin Jakarta. Saya berharap kepolisian mengusut tuntas peristiwa tersebut dan segera menemukan pelakunya"" kata Iqbal di Gedung DPR Senayan Jakarta Senin (18/4/2016)."
Konflik Elite Politik,Musyawarah,Sekjen PPP Arwani Thomafi Tak Pernah Komunikasi dengan Plt Ketum Mardiono Plt Ketua Umum Partai Persatuan Pembangunan (PPP) Muhamad Mardiono. Diketahui saat konflik pergantian Suharso Arwani merupakan salah satu kader PPP yang membela Suharso agar tidak diberhentikan sebagai Ketua Umum PPP.
Konflik Elite Politik,Musyawarah,"Arsul Sani Klaim Pergantian Ketum PPP untuk Kuatkan Konsolidasi Partai Arsul menegaskan tidak ada perpecahan dalam PPP. JAKARTA--Wakil Ketua Umum PPP Arsul Sani mengeklaim pergantian jabatan ketua umum dari Suharso Monoarfa kepada Muhammad Mardiono sebagai pelaksana tugas untuk menguatkan konsolidasi partai. """
Konflik Elite Politik,Keputusan Pimpinan,Mahkamah Partai Persatuan Pembangunan (PPP) secara resmi telah memberhentikan Suharso Monoarfa dari jabatan Ketua Umum masa bakti 2020-2025. Keinginan itu belakangan diperkuat oleh pernyataan Suharso soal amplop kiai yang memicu kontroversi sejumlah pihak di internal partai.
Konflik Elite Politik,Tidak Ada,Partai Amanat Nasional (PAN) berharap pergantian ketua umum (ketum) Partai Persatuan Pembangunan (PPP) tak berpengaruh kekompakan Koalisi Indonesia Bersatu (KIB). Kondisi ini semoga tidak berpengaruh signifikan terhadap eksistensi dan kekompakan Koalisi Indonesia Bersatu ujar Wakil Ketua Umum PAN Viva Yoga Mauladi dalam keterangan tertulis Senin (5/9/2022).
Konflik Elite Politik,Musyawarah,endera Partai Persatuan Pembangunan (PPP). Mantan Ketua Umum Angkatan Muda Kabah Syafrudin Anhar menilai Partai Persatuan Pembangunan (PPP) saat ini sudah terlalu banyak mengabaikan para kader.
Konflik Elite Politik,Musyawarah,"Ketua Umum Partai Persatuan Pembangunan (PPP) Suharso Monoarfa buka suara soal dugaan adanya konflik di internal di partai berlambang Kabah itu. Kesalahpahaman itu terjadi atas pernyataan Suharso yang menyinggung soal ""amplop kiai"" di acara Komisi Pemberantasan Korupsi (KPK) pada 15 Agustus 2022. """
Konflik Elite Politik,Musyawarah,"Politikus senior Partai Persatuan Pembangunan (PPP) Bachtiar Chamsyah menyatakan penyelesaian konflik internal partainya hanya soal rasa. Kita berharap bulan April sudah bisa muktamar sebab banyak agenda yang harus diikuti ada Pemilu ada Pilkada jangan sampai partai ini jadi kenangan"" ujar Bachtiar."
Konflik Elite Politik,Musyawarah,Plt Ketua Umum PPP Muhammad Mardiono telah berkomunikasi dengan Suharso Monoarfa. Namun Awiek mengaku tidak tahu apa pembicaraan antara Mardiono dan Suharso di telepon.
Konflik Elite Politik,Keputusan Pimpinan,"Ketua Umum Dewan Pimpinan Pusat (DPP) Partai Persatuan Pembangunan (PPP) Suharso Monoarfa diklaim telah diberhentikan dari jabatannya. Kunjungan ini bertujuan untuk menjalin potensi kerjasama perdagangan industri dan layanan"" tulis Suharso Sabtu (3/9)."
Konflik Kepengurusan Partai,Musyawarah,Konflik dualisme kepengurusan yang terjadi di internal Partai Persatuan Pembangunan (PPP) makin meruncing. Lebih lanjut Humphrey menerangkan pada awal perselisihan kepengurusan PPP Romahurmuziy meminta pengesahan ke Menteri Hukum dan Ham (Menkumham) yang saat itu masih di jabat oleh Amir Syamsuddin melalui melalui Dirjen Administrasi Hukum (AHU).
Konflik Kepengurusan Partai,Tidak Ada,Mahkamah Partai Persatuan Pembangunan (PPP) telah menunjuk Muhammad Mardiono sebagai plt ketua umum setelah mencopot Suharso Monoarfa dari jabatan tersebut. Meski namanya tak setenar Suharso anggota Dewan Pertimbangan Presiden (Wantimpres) itu ialah sosok yang cukup senior di PPP.
Konflik Elite Politik,Musyawarah,Wakil Ketua Umum Partai Persatuan Pembangunan (PPP) Arsul Sani mengatakan salah satu alasan penggantian kursi jabatan ketua umum karena ingin meningkatkan elektabilitas partai. Barangkali teman-teman di bawah itu juga menginginkan itu karena selama ini misalnya kok merasa survei (elektabilitas) PPP (tidak) meningkat tutur Arsul ditemui di Kompleks Parlemen Senayan Senin (5/9/2024).
Konflik Elite Politik,Musyawarah,Depan Djan Faridz Suharso Mengaku Lelah dengan Konflik PPP Jakarta Ketua Umum (Ketum) Partai Persatuan Pembangunan (PPP) Suharso Monoarfa mengaku sudah lelah dengan konflik yang terjadi di partai berlambang Kakbah itu. Saya berharap muswil berjalan dengan adem berjalan dengan sejuk dan kemudian menjadi contoh untuk yang lainnya.
Konflik Elite Politik,Musyawarah,Suharso Minta Jangan Bawa-Bawa Nama Presiden di Kisruh Internal PPP. Suharso meminta pihak-pihak yang melawannya tidak menyeret Presiden Joko Widodo dalam kisruh internal.
Konflik Elite Politik,Tidak Ada,PAN Harap Isu Pencopotan Soeharso tak Pengaruhi KIB JAKARTA. - Wakil Ketua Umum Partai Amanat Nasional (PAN) Viva Yoga Mauladi menanggapi soal isu pencopotan Suharso Monoarfa dari posisi ketua umum Partai Persatuan Pembangunan (PPP).
Konflik Elite Politik,Musyawarah,PPP Romahurmuziy Akan Pidanakan Kubu Djan Faridz Jika Mukernas Jakarta. Sekretaris Jenderal PPP kubu Djan Faridz Sudarto menuturkan dalam agenda itu disiapkan untuk membahas peluang islah kedua kubu.
Konflik Elite Politik,Musyawarah,Ketua Dewan Pimpinan Pusat (DPP) PPP Syaifullah Tamliha menilai Musyawarah Kerja Nasional (Mukernas) yang memberhentikan Ketua Umum Suharso Monoarfa tak sesuai dengan anggaran dasar dan anggaran rumah tangga (AD/ART). Anggota Komisi III DPR itu menyebut posisi Muhammad Mardiono hanya berstatus Pelaksana Tugas (Plt) yang menghabiskan masa bakti Suharso hingga 2025.
Konflik Elite Politik,Musyawarah,PPP Kubu Romi Minta Djan Faridz Gunakan Mata Hatinya  PPP kubu Djan Faridz diminta untuk memahami putusan Mahkamah Agung (MA) secara utuh. Artinya kalau dasar hukum yang menjadi klaim legalitasnya sudah dibatalkan sendiri oleh lembaga peradilan tertinggi tersebut maka menjadi tiada lagi dasar untuk mengklaim Djan cs sebagai pengurus PPP yang sah.
Konflik Elite Politik,Tidak Ada,"Ketua DPP PPP Achmad Baidowi alias Awiek memastikan partainya tidak berniat meninggalkan Koalisi Indonesia Bersatu (KIB). Pemberhentian ketua umum di internal PPP tidak akan mengganggu konsolidasi yang telah dilakukan bersama KIB. """
Konflik Elite Politik,Musyawarah,Ketua Majelis Pertimbangan Partai Persatuan Pembangunan (PPP) Muhammad Mardiono meminta semua pihak mematuhi anggaran dasar dan anggaran rumah tangga (AD/ART) PPP. Hal itu disampaikannya setelah dirinya ditunjuk menjadi pelaksana tugas (Plt) Ketua Umum (ketum) PPP menggantikan Suharso Monoarfa.
Konflik Elite Politik,Keputusan Pimpinan,Plt Ketua Umum PPP Suharso Monoarfa memastikan tidak ada konflik dalam internal tubuh partai berlambang kakbah tersebut pascaMuktamar Pondok Gede Tahun 2016 lalu. Karena dari hasil muktamar Pondok Gede itu sudah ada keterwakilan dari transisi kepemimpinan Pak Suryadharma Ali ke Pak Romahurmuzy.
Konflik Elite Politik,Musyawarah,Suharso Monoarfa melawan pemberhentiannya sebagai ketua umum PPP. Suharso meminta pihak-pihak yang melawannya tidak menyeret Presiden Joko Widodo dalam kisruh internal.
Konflik Elite Politik,Musyawarah,Musyawarah kerja nasional (Mukernas) Partai Persatuan Pembangunan (PPP) menunjuk Ketua Majelis Pertimbangan PPP Muhammad Mardiono sebagai pelaksana tugas (Plt) Ketua Umum PPP. Namun tugasnya sebagai pemimpin tertinggi partai dialihkan kepada Ketua Majelis PPP Muhammad Mardiono yang ditunjuk sebagai Plt ketua umum.
Konflik Elite Politik,Musyawarah,"Diancam Kubu Romy Djan Faridz: Saya Tak Ikut Campur Mukernas PPP Jakarta-Politikus Djan Faridz mengatakan tak ikut campur lagi dalam urusan musyawarah kerja nasional (mukernas) Partai Persatuan Pembangunan (PPP) versi Muktamar Jakarta. "" Dalam surat pengunduran dirinya Djan mengaku tak mampu menjalankan amanah yang telah dititipkan padanya untuk menyatukan seluruh PPP antara kubu Romy dengan kubu Djan."
Konflik Elite Politik,Keputusan Pimpinan,"PPP Tawarkan Suharso Tukar Posisi Jadi Ketua Majelis Pertimbangan Jakarta CNN Indonesia. - Misalnya beliau [Suharso] berkeinginan di Majelis pertimbangan ini seperti tuker tempat dengan Mardiono boleh saja kenapa tidak?"""
Konflik Elite Politik,Keputusan Pimpinan,"PPP Sudah Serahkan Berkas Pergantian Ketua Umum Ke Kemenkumham. Diterima langsung oleh Dirjen Administrasi Hukum Umum (AHU) dan kemudian akan dilakukan verifikasi sebagaimana yang telah diatur oleh undang-undang partai politik"" sambung dia."
Konflik Elite Politik,Keputusan Pimpinan,Kabarnya Mau Mundur tapi Tidak Ada Konfirmasi JAKARTA. Kemudian pada tanggal 2-3 September bertempat di Bogor Mahkamah Partai melakukan rapat dan mengeluarkan pendapat menyepakati usulan 3 pimpinan Majelis untuk memberhentikan saudara Suharso Monoarfa papar Usman.
Konflik Elite Politik,Musyawarah,Kabarnya Mau Mundur tapi Tidak Ada Konfirmasi JAKARTA. Kemudian pada tanggal 2-3 September bertempat di Bogor Mahkamah Partai melakukan rapat dan mengeluarkan pendapat menyepakati usulan 3 pimpinan Majelis untuk memberhentikan saudara Suharso Monoarfa papar Usman.
Konflik Kepengurusan Partai,Keputusan Pimpinan,Dicopot dari Ketua Fraksi PPP Dimyati Fokus ke Pilgub Banten Jakarta. Namun dia berpandangan hingga saat ini PPP masih terjebak dualisme kepengurusan.
Konflik Elite Politik,Tidak Ada,"Peta Koalisi 2024 Diprediksi Bakal Berubah Setelah Kisruh PPP. Keputusan terkait dengan koalisi menuju Pemilu 2024 juga bisa jadi akan dipikirkan ulang oleh elite kunci baru"" papar Puput."
Konflik Elite Politik,Keputusan Pimpinan,PPP Copot Kubu Suharso dari Kursi Pimpinan Komisi V Rotasi di AKD DPR oleh Fraksi PPP sebagai hal yang rutin terjadi. Diketahui Kementerian Hukum dan HAM (Kemenkumham) mengesahkan Muhammad Mardiono sebagai Plt Ketua Umum PPP periode 2020-2025.
Konflik Elite Politik,Tidak Ada,Romy: PPP Masih Dualisme karena Ada Pilkada DKI Jakarta Semarang. Romy berani menjamin ucapannya karena yang menjadi persoalan dualisme PPP hanya terkait dengan urusan Pilkada DKI Jakarta.
Konflik Elite Politik,Tidak Ada,KIB Patut Mengantisipasi Kemungkinan Terjadinya Gejolak di Internal PPP Selasa 13 September 2022  06:21 WIB Direktur Eksekutif Institute for Democracy & Strategic Affairs (INDOSTRATEGIC) A Khoirul Umam. Oleh sebab itu dia menyarankan Golkar untuk mewaspadai dampak dari pergantian pucuk pimpinan di PPP terebut.
Konflik Elite Politik,Keputusan Pimpinan,Suharso Monoarfa Diberhentikan dari Ketum PPP JAKARTA. Kemudian tiga pimpinan majelis meminta pendapat hukum dari mahkamah partai apakah langkah tersebut telah sesuai anggaran dasar/anggaran rumah tangga (AD/ART) PPP.
Konflik Elite Politik,Musyawarah,"Kubu Djan Faridz Kecam Pihak Turut Campur Konflik Internal Jakarta. Untuk itu menurut Gozali Permusi tidak berkompeten menanggapi islah dan gugatan terhadap pemerintah mengenai dugaan adanya ikut campur pemerintah dalam konflik PPP. """
Konflik Kepengurusan Partai,Musyawarah,PK Djan Faridz Ditolak Humphrey Sebut Bukti Konflik PPP Harus Diselesaikan Internal. Mahkamah Agung menolak Peninjauan Kembali (PK) diajukan PPP Muktamar Jakarta Djan Faridz terkait kisruh kepengurusan PPP pimpinan M Romahurmuziy.
Konflik Elite Politik,Musyawarah,Airlangga: Kepengurusan Baru PPP tak Pengaruhi Koalisi Airlangga mengatakan Koalisi Indonesia Bersatu (KIB) merupakan koalisi antarpartai. Kementerian Hukum dan HAM (Kemenkumham) telah mengesahkan Muhammad Mardiono sebagai pelaksana tugas (Plt) ketua umum Partai Persatuan Pembangunan (PPP) periode 2020-2025 menggantikan Suharso Monoarfa.
Konflik Elite Politik,Jalur Hukum,"Pasca-Putusan MA PPP Kubu Romahurmuziy Ajak Djan Faridz Gabung Jakarta. Karena itu kami mengajak semua kader PPP bersatu menyongsong Pemilu 2019 sehingga kami mempersilakan teman-teman di sebelah untuk bergabung"" kata Wakil Sekretaris Jenderal PPP Achmad Baidowi di Jakarta pada Selasa 26 Desember 2017."
